varname,count,sum,mean,stddev
Counter,249,148.099,0.594775,0.0747414
Failed,151,80.7133,0.534525,0.0877874
CounterB_main,72,45.2309,0.628207,0.0407036
CounterB_LOne,72,41.156,0.571611,0.0569823
CounterB_LTwo,72,49.3058,0.684802,0.0628902
CounterC_main,50,31.9485,0.63897,0.0377541
CounterC_LOne,50,29.2293,0.584586,0.0627514
CounterC_LTwo,50,34.6677,0.693353,0.0614031
CounterJ_main,70,44.3557,0.633652,0.0379006
CounterJ_LOne,70,39.8226,0.568895,0.0690316
CounterJ_LTwo,70,48.8887,0.69841,0.0645679
CounterK_main,60,38.4169,0.640281,0.0298858
CounterK_LOne,60,34.6325,0.577208,0.0640536
CounterK_LTwo,60,42.2012,0.703353,0.0642371
Counter,248,146.779,0.59185,0.0767432
Failed,152,81.2674,0.534654,0.0875107
CounterB_main,72,45.2309,0.628207,0.0407036
CounterB_LOne,72,41.156,0.571611,0.0569823
CounterB_LTwo,72,49.3058,0.684802,0.0628902
CounterC_main,49,31.3212,0.639207,0.0381075
CounterC_LOne,49,28.6826,0.58536,0.06316
CounterC_LTwo,49,33.9597,0.693054,0.0620026
CounterJ_main,69,43.7948,0.634707,0.037129
CounterJ_LOne,69,39.2974,0.569527,0.0693329
CounterJ_LTwo,69,48.2922,0.699887,0.0638382
CounterK_main,59,37.8005,0.640686,0.0302884
CounterK_LOne,59,34.0535,0.577178,0.0651526
CounterK_LTwo,59,41.5474,0.704194,0.0646717
Counter,248,144.987,0.584624,0.0837208
Failed,152,81.2674,0.534654,0.0875107
CounterB_main,72,45.2309,0.628207,0.0407036
CounterB_LOne,72,41.156,0.571611,0.0569823
CounterB_LTwo,72,49.3058,0.684802,0.0628902
CounterC_main,49,31.3212,0.639207,0.0381075
CounterC_LOne,49,28.6826,0.58536,0.06316
CounterC_LTwo,49,33.9597,0.693054,0.0620026
CounterJ_main,68,43.2407,0.635892,0.0360664
CounterJ_LOne,68,38.8341,0.571089,0.0686146
CounterJ_LTwo,68,47.6473,0.700696,0.0639561
CounterK_main,59,37.8349,0.64127,0.0299064
CounterK_LOne,59,34.0659,0.577387,0.0650406
CounterK_LTwo,59,41.604,0.705153,0.0646046
Counter,247,145.96,0.590932,0.0774954
Failed,153,81.5916,0.533279,0.0888661
CounterB_main,72,45.2309,0.628207,0.0407036
CounterB_LOne,72,41.156,0.571611,0.0569823
CounterB_LTwo,72,49.3058,0.684802,0.0628902
CounterC_main,49,31.3247,0.639279,0.0380219
CounterC_LOne,49,28.6253,0.584191,0.0634272
CounterC_LTwo,49,34.024,0.694368,0.0603714
CounterJ_main,68,43.2407,0.635892,0.0360664
CounterJ_LOne,68,38.8341,0.571089,0.0686146
CounterJ_LTwo,68,47.6473,0.700696,0.0639561
CounterK_main,59,37.904,0.64244,0.030366
CounterK_LOne,59,34.2415,0.580364,0.0678685
CounterK_LTwo,59,41.5665,0.704516,0.0674316
Counter,242,142.341,0.588185,0.0839524
Failed,158,84.4009,0.534183,0.0897892
CounterB_main,72,45.2309,0.628207,0.0407036
CounterB_LOne,72,41.156,0.571611,0.0569823
CounterB_LTwo,72,49.3058,0.684802,0.0628902
CounterC_main,48,30.6234,0.637988,0.0373225
CounterC_LOne,48,28.0046,0.583429,0.0638714
CounterC_LTwo,48,33.2422,0.692547,0.059635
CounterJ_main,68,43.2407,0.635892,0.0360664
CounterJ_LOne,68,38.8341,0.571089,0.0686146
CounterJ_LTwo,68,47.6473,0.700696,0.0639561
CounterK_main,59,37.904,0.64244,0.030366
CounterK_LOne,59,34.2415,0.580364,0.0678685
CounterK_LTwo,59,41.5665,0.704516,0.0674316
Counter,241,141.986,0.589153,0.0803009
Failed,159,85.0204,0.534719,0.0897595
CounterB_main,72,45.2309,0.628207,0.0407036
CounterB_LOne,72,41.156,0.571611,0.0569823
CounterB_LTwo,72,49.3058,0.684802,0.0628902
CounterC_main,48,30.7164,0.639925,0.0364594
CounterC_LOne,48,28.1302,0.586045,0.0600995
CounterC_LTwo,48,33.3026,0.693805,0.0608149
CounterJ_main,66,41.864,0.634303,0.0353338
CounterJ_LOne,66,37.5256,0.56857,0.0678179
CounterJ_LTwo,66,46.2024,0.700036,0.0639763
CounterK_main,56,36.0316,0.643422,0.0312568
CounterK_LOne,56,32.7289,0.584445,0.0666976
CounterK_LTwo,56,39.3343,0.702399,0.0637694
Counter,240,143.111,0.596295,0.0743812
Failed,160,85.5015,0.534384,0.0895771
CounterB_main,71,44.6114,0.62833,0.0409797
CounterB_LOne,71,40.5866,0.571643,0.0573873
CounterB_LTwo,71,48.6362,0.685018,0.0633111
CounterC_main,48,30.7164,0.639925,0.0364594
CounterC_LOne,48,28.1302,0.586045,0.0600995
CounterC_LTwo,48,33.3026,0.693805,0.0608149
CounterJ_main,66,41.864,0.634303,0.0353338
CounterJ_LOne,66,37.5256,0.56857,0.0678179
CounterJ_LTwo,66,46.2024,0.700036,0.0639763
CounterK_main,56,36.0834,0.644346,0.0302326
CounterK_LOne,56,32.7345,0.584545,0.0665816
CounterK_LTwo,56,39.4323,0.704147,0.0633366
Counter,239,141.606,0.592492,0.0767358
Failed,161,86.1122,0.534858,0.0894991
CounterB_main,71,44.6114,0.62833,0.0409797
CounterB_LOne,71,40.5866,0.571643,0.0573873
CounterB_LTwo,71,48.6362,0.685018,0.0633111
CounterC_main,48,30.7165,0.639927,0.0364575
CounterC_LOne,48,28.11,0.585625,0.0603914
CounterC_LTwo,48,33.323,0.694229,0.060643
CounterJ_main,66,41.864,0.634303,0.0353338
CounterJ_LOne,66,37.5256,0.56857,0.0678179
CounterJ_LTwo,66,46.2024,0.700036,0.0639763
CounterK_main,55,35.4865,0.64521,0.029764
CounterK_LOne,55,32.1923,0.585315,0.0667897
CounterK_LTwo,55,38.7807,0.705105,0.0635368
Counter,239,141.975,0.594036,0.0788824
Failed,161,86.1122,0.534858,0.0894991
CounterB_main,70,44.0007,0.628582,0.0412202
CounterB_LOne,70,40.1021,0.572887,0.0568285
CounterB_LTwo,70,47.8994,0.684277,0.0634576
CounterC_main,48,30.7165,0.639927,0.0364575
CounterC_LOne,48,28.11,0.585625,0.0603914
CounterC_LTwo,48,33.323,0.694229,0.060643
CounterJ_main,66,41.864,0.634303,0.0353338
CounterJ_LOne,66,37.5256,0.56857,0.0678179
CounterJ_LTwo,66,46.2024,0.700036,0.0639763
CounterK_main,55,35.4865,0.64521,0.029764
CounterK_LOne,55,32.1923,0.585315,0.0667897
CounterK_LTwo,55,38.7807,0.705105,0.0635368
Counter,239,141.019,0.590038,0.0813882
Failed,161,86.1122,0.534858,0.0894991
CounterB_main,70,44.0007,0.628582,0.0412202
CounterB_LOne,70,40.1021,0.572887,0.0568285
CounterB_LTwo,70,47.8994,0.684277,0.0634576
CounterC_main,48,30.7271,0.640148,0.0362876
CounterC_LOne,48,28.1421,0.586294,0.0599922
CounterC_LTwo,48,33.3121,0.694003,0.0607169
CounterJ_main,66,41.864,0.634303,0.0353338
CounterJ_LOne,66,37.5256,0.56857,0.0678179
CounterJ_LTwo,66,46.2024,0.700036,0.0639763
CounterK_main,55,35.4977,0.645412,0.0298746
CounterK_LOne,55,32.2556,0.586465,0.0668088
CounterK_LTwo,55,38.7397,0.704359,0.0631655
Counter,237,141.217,0.595852,0.0748776
Failed,163,87.2448,0.535244,0.0893417
CounterB_main,70,44.0007,0.628582,0.0412202
CounterB_LOne,70,40.1021,0.572887,0.0568285
CounterB_LTwo,70,47.8994,0.684277,0.0634576
CounterC_main,48,30.7271,0.640148,0.0362876
CounterC_LOne,48,28.1421,0.586294,0.0599922
CounterC_LTwo,48,33.3121,0.694003,0.0607169
CounterJ_main,66,41.864,0.634303,0.0353338
CounterJ_LOne,66,37.5256,0.56857,0.0678179
CounterJ_LTwo,66,46.2024,0.700036,0.0639763
CounterK_main,55,35.4977,0.645412,0.0298746
CounterK_LOne,55,32.2556,0.586465,0.0668088
CounterK_LTwo,55,38.7397,0.704359,0.0631655
Counter,235,141.056,0.600236,0.0702399
Failed,165,88.2094,0.534603,0.0892372
CounterB_main,70,44.0007,0.628582,0.0412202
CounterB_LOne,70,40.1021,0.572887,0.0568285
CounterB_LTwo,70,47.8994,0.684277,0.0634576
CounterC_main,48,30.7271,0.640148,0.0362876
CounterC_LOne,48,28.1421,0.586294,0.0599922
CounterC_LTwo,48,33.3121,0.694003,0.0607169
CounterJ_main,65,41.2287,0.634288,0.0356085
CounterJ_LOne,65,36.9514,0.568483,0.068342
CounterJ_LTwo,65,45.5061,0.700094,0.0644724
CounterK_main,54,34.8907,0.646123,0.0314062
CounterK_LOne,54,31.7346,0.587677,0.0678146
CounterK_LTwo,54,38.0468,0.70457,0.0642862
Counter,234,140.897,0.602125,0.0687128
Failed,166,88.7195,0.534455,0.0889868
CounterB_main,70,43.9539,0.627913,0.0424201
CounterB_LOne,70,40.1155,0.573078,0.0568376
CounterB_LTwo,70,47.7924,0.682749,0.0670366
CounterC_main,48,30.7271,0.640148,0.0362876
CounterC_LOne,48,28.1421,0.586294,0.0599922
CounterC_LTwo,48,33.3121,0.694003,0.0607169
CounterJ_main,65,41.2287,0.634288,0.0356085
CounterJ_LOne,65,36.9514,0.568483,0.068342
CounterJ_LTwo,65,45.5061,0.700094,0.0644724
CounterK_main,52,33.6154,0.64645,0.0315388
CounterK_LOne,52,30.5892,0.588254,0.069
CounterK_LTwo,52,36.6415,0.704645,0.0641342
Counter,234,140.115,0.59878,0.0759345
Failed,166,88.7195,0.534455,0.0889868
CounterB_main,70,44.0441,0.629201,0.0407677
CounterB_LOne,70,40.1487,0.573553,0.0570544
CounterB_LTwo,70,47.9394,0.684849,0.0627387
CounterC_main,48,30.7271,0.640148,0.0362876
CounterC_LOne,48,28.1421,0.586294,0.0599922
CounterC_LTwo,48,33.3121,0.694003,0.0607169
CounterJ_main,65,41.2287,0.634288,0.0356085
CounterJ_LOne,65,36.9514,0.568483,0.068342
CounterJ_LTwo,65,45.5061,0.700094,0.0644724
CounterK_main,51,32.9815,0.646695,0.0317906
CounterK_LOne,51,30.0857,0.589916,0.0674984
CounterK_LTwo,51,35.8772,0.703474,0.0638547
Counter,233,139.292,0.597819,0.0767338
Failed,167,89.3488,0.535023,0.0890216
CounterB_main,70,44.0441,0.629201,0.0407677
CounterB_LOne,70,40.1487,0.573553,0.0570544
CounterB_LTwo,70,47.9394,0.684849,0.0627387
CounterC_main,48,30.7271,0.640148,0.0362876
CounterC_LOne,48,28.1421,0.586294,0.0599922
CounterC_LTwo,48,33.3121,0.694003,0.0607169
CounterJ_main,65,41.2287,0.634288,0.0356085
CounterJ_LOne,65,36.9514,0.568483,0.068342
CounterJ_LTwo,65,45.5061,0.700094,0.0644724
CounterK_main,51,32.9815,0.646695,0.0317906
CounterK_LOne,51,30.0857,0.589916,0.0674984
CounterK_LTwo,51,35.8772,0.703474,0.0638547
Counter,231,138.522,0.59966,0.0738163
Failed,169,90.5991,0.53609,0.089052
CounterB_main,70,44.0441,0.629201,0.0407677
CounterB_LOne,70,40.1487,0.573553,0.0570544
CounterB_LTwo,70,47.9394,0.684849,0.0627387
CounterC_main,47,30.0978,0.640379,0.0366445
CounterC_LOne,47,27.5613,0.586411,0.0606353
CounterC_LTwo,47,32.6343,0.694346,0.0613261
CounterJ_main,65,41.2287,0.634288,0.0356085
CounterJ_LOne,65,36.9514,0.568483,0.068342
CounterJ_LTwo,65,45.5061,0.700094,0.0644724
CounterK_main,51,32.9981,0.647021,0.0319471
CounterK_LOne,51,29.9897,0.588033,0.0660697
CounterK_LTwo,51,36.0064,0.706008,0.0630542
Counter,229,137.594,0.600845,0.073463
Failed,171,91.7713,0.536674,0.0887583
CounterB_main,69,43.4376,0.62953,0.0409726
CounterB_LOne,69,39.62,0.574203,0.0572108
CounterB_LTwo,69,47.2551,0.684857,0.0631983
CounterC_main,47,30.1067,0.640569,0.0364356
CounterC_LOne,47,27.6227,0.587716,0.0603169
CounterC_LTwo,47,32.5908,0.693421,0.0623076
CounterJ_main,64,40.5849,0.634139,0.0358695
CounterJ_LOne,64,36.2531,0.566454,0.0668808
CounterJ_LTwo,64,44.9167,0.701824,0.0634432
CounterK_main,51,33.0021,0.647099,0.0318766
CounterK_LOne,51,29.952,0.587294,0.0670854
CounterK_LTwo,51,36.0521,0.706904,0.0635403
Counter,229,137.135,0.598843,0.074053
Failed,171,91.7713,0.536674,0.0887583
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,47,30.1067,0.640569,0.0364356
CounterC_LOne,47,27.6227,0.587716,0.0603169
CounterC_LTwo,47,32.5908,0.693421,0.0623076
CounterJ_main,64,40.5849,0.634139,0.0358695
CounterJ_LOne,64,36.2531,0.566454,0.0668808
CounterJ_LTwo,64,44.9167,0.701824,0.0634432
CounterK_main,51,33.0021,0.647099,0.0318766
CounterK_LOne,51,29.952,0.587294,0.0670854
CounterK_LTwo,51,36.0521,0.706904,0.0635403
Counter,229,137.616,0.600942,0.0744362
Failed,171,91.7713,0.536674,0.0887583
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,47,30.1067,0.640569,0.0364356
CounterC_LOne,47,27.6227,0.587716,0.0603169
CounterC_LTwo,47,32.5908,0.693421,0.0623076
CounterJ_main,64,40.5849,0.634139,0.0358695
CounterJ_LOne,64,36.2531,0.566454,0.0668808
CounterJ_LTwo,64,44.9167,0.701824,0.0634432
CounterK_main,51,33.0021,0.647099,0.0318766
CounterK_LOne,51,29.952,0.587294,0.0670854
CounterK_LTwo,51,36.0521,0.706904,0.0635403
Counter,229,137.874,0.602068,0.069831
Failed,171,91.7713,0.536674,0.0887583
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,47,30.1067,0.640569,0.0364356
CounterC_LOne,47,27.6227,0.587716,0.0603169
CounterC_LTwo,47,32.5908,0.693421,0.0623076
CounterJ_main,64,40.5849,0.634139,0.0358695
CounterJ_LOne,64,36.2531,0.566454,0.0668808
CounterJ_LTwo,64,44.9167,0.701824,0.0634432
CounterK_main,51,33.0442,0.647926,0.0317992
CounterK_LOne,51,30.0058,0.58835,0.0669034
CounterK_LTwo,51,36.0826,0.707502,0.0635928
Counter,229,137.235,0.59928,0.076443
Failed,171,91.7713,0.536674,0.0887583
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,47,30.1067,0.640569,0.0364356
CounterC_LOne,47,27.6227,0.587716,0.0603169
CounterC_LTwo,47,32.5908,0.693421,0.0623076
CounterJ_main,64,40.5849,0.634139,0.0358695
CounterJ_LOne,64,36.2531,0.566454,0.0668808
CounterJ_LTwo,64,44.9167,0.701824,0.0634432
CounterK_main,51,33.0442,0.647926,0.0317992
CounterK_LOne,51,30.0058,0.58835,0.0669034
CounterK_LTwo,51,36.0826,0.707502,0.0635928
Counter,229,137.429,0.600126,0.076567
Failed,171,91.7713,0.536674,0.0887583
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,47,30.1067,0.640569,0.0364356
CounterC_LOne,47,27.6227,0.587716,0.0603169
CounterC_LTwo,47,32.5908,0.693421,0.0623076
CounterJ_main,64,40.5849,0.634139,0.0358695
CounterJ_LOne,64,36.2531,0.566454,0.0668808
CounterJ_LTwo,64,44.9167,0.701824,0.0634432
CounterK_main,51,33.0556,0.648148,0.0318984
CounterK_LOne,51,29.9526,0.587307,0.0668687
CounterK_LTwo,51,36.1585,0.70899,0.0642025
Counter,229,137.356,0.599807,0.0780976
Failed,171,91.7713,0.536674,0.0887583
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,47,30.1171,0.640788,0.0363278
CounterC_LOne,47,27.5991,0.587216,0.0605908
CounterC_LTwo,47,32.635,0.694361,0.0622684
CounterJ_main,64,40.5849,0.634139,0.0358695
CounterJ_LOne,64,36.2531,0.566454,0.0668808
CounterJ_LTwo,64,44.9167,0.701824,0.0634432
CounterK_main,51,33.0556,0.648148,0.0318984
CounterK_LOne,51,29.9526,0.587307,0.0668687
CounterK_LTwo,51,36.1585,0.70899,0.0642025
Counter,226,136.088,0.602158,0.076216
Failed,174,93.2928,0.536166,0.0885179
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,47,30.1171,0.640788,0.0363278
CounterC_LOne,47,27.5991,0.587216,0.0605908
CounterC_LTwo,47,32.635,0.694361,0.0622684
CounterJ_main,64,40.5849,0.634139,0.0358695
CounterJ_LOne,64,36.2531,0.566454,0.0668808
CounterJ_LTwo,64,44.9167,0.701824,0.0634432
CounterK_main,51,33.0556,0.648148,0.0318984
CounterK_LOne,51,29.9526,0.587307,0.0668687
CounterK_LTwo,51,36.1585,0.70899,0.0642025
Counter,226,135.761,0.60071,0.0750884
Failed,174,93.2928,0.536166,0.0885179
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,45,28.8033,0.640074,0.0362735
CounterC_LOne,45,26.4625,0.588055,0.0618245
CounterC_LTwo,45,31.1442,0.692092,0.061643
CounterJ_main,63,39.9825,0.634643,0.0359286
CounterJ_LOne,63,35.7213,0.567005,0.0672715
CounterJ_LTwo,63,44.2437,0.702281,0.0638466
CounterK_main,51,33.1019,0.649056,0.0323651
CounterK_LOne,51,30.1312,0.590808,0.0651028
CounterK_LTwo,51,36.0725,0.707304,0.0640775
Counter,225,136.083,0.604813,0.0670602
Failed,175,93.9302,0.536744,0.0885945
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,45,28.8033,0.640074,0.0362735
CounterC_LOne,45,26.4625,0.588055,0.0618245
CounterC_LTwo,45,31.1442,0.692092,0.061643
CounterJ_main,63,39.9825,0.634643,0.0359286
CounterJ_LOne,63,35.7213,0.567005,0.0672715
CounterJ_LTwo,63,44.2437,0.702281,0.0638466
CounterK_main,51,33.1528,0.650054,0.0323018
CounterK_LOne,51,29.9875,0.58799,0.0652193
CounterK_LTwo,51,36.318,0.712118,0.0629983
Counter,224,134.252,0.59934,0.0774477
Failed,176,94.3892,0.536302,0.0885356
CounterB_main,67,42.2654,0.630827,0.040494
CounterB_LOne,67,38.5898,0.575968,0.0564091
CounterB_LTwo,67,45.941,0.685686,0.0639258
CounterC_main,45,28.8176,0.640392,0.0362386
CounterC_LOne,45,26.4716,0.588258,0.0616344
CounterC_LTwo,45,31.1637,0.692526,0.0619932
CounterJ_main,62,39.3451,0.634598,0.0362201
CounterJ_LOne,62,35.2447,0.568463,0.0668095
CounterJ_LTwo,62,43.4454,0.700732,0.0631644
CounterK_main,51,33.1528,0.650054,0.0323018
CounterK_LOne,51,29.9875,0.58799,0.0652193
CounterK_LTwo,51,36.318,0.712118,0.0629983
Counter,100,48.8196,0.488196,0.0650538
Failed,0,0,nan,0
CounterB_main,25,12.0656,0.482624,0.0767567
CounterB_LOne,25,11.94,0.477601,0.096027
CounterB_LTwo,25,12.1912,0.487646,0.0853189
CounterC_main,25,11.9821,0.479285,0.0914812
CounterC_LOne,25,11.5403,0.461613,0.119251
CounterC_LTwo,25,12.4239,0.496958,0.0999882
CounterJ_main,25,11.6429,0.465714,0.0601294
CounterJ_LOne,25,11.6505,0.466022,0.0991573
CounterJ_LTwo,25,11.6352,0.465407,0.0810417
CounterK_main,25,11.3324,0.453295,0.0574089
CounterK_LOne,25,10.9823,0.43929,0.0804713
CounterK_LTwo,25,11.6825,0.4673,0.0744273
Counter,99,48.9477,0.494421,0.074039
Failed,1,0.573342,0.573342,nan
CounterB_main,25,13.0051,0.520202,0.0639409
CounterB_LOne,25,12.568,0.502719,0.0852923
CounterB_LTwo,25,13.4421,0.537685,0.0707504
CounterC_main,25,12.9672,0.518689,0.0616287
CounterC_LOne,25,12.4107,0.496429,0.103607
CounterC_LTwo,25,13.5237,0.540948,0.0604261
CounterJ_main,25,12.5339,0.501354,0.0513173
CounterJ_LOne,25,12.567,0.502679,0.0968857
CounterJ_LTwo,25,12.5008,0.50003,0.0800711
CounterK_main,25,12.2306,0.489225,0.0573484
CounterK_LOne,25,11.9728,0.478911,0.0928297
CounterK_LTwo,25,12.4885,0.499539,0.076109
Counter,99,49.9,0.504041,0.0730965
Failed,1,0.573342,0.573342,nan
CounterB_main,24,12.7106,0.52961,0.0632434
CounterB_LOne,24,12.4936,0.520566,0.0872297
CounterB_LTwo,24,12.9277,0.538654,0.0654843
CounterC_main,25,13.1042,0.524169,0.0598979
CounterC_LOne,25,12.6068,0.504273,0.100883
CounterC_LTwo,25,13.6016,0.544066,0.0599989
CounterJ_main,25,13.3027,0.532108,0.0497786
CounterJ_LOne,25,13.5595,0.54238,0.0973423
CounterJ_LTwo,25,13.0459,0.521835,0.0782274
CounterK_main,25,13.0202,0.52081,0.0553479
CounterK_LOne,25,12.7394,0.509576,0.085711
CounterK_LTwo,25,13.3011,0.532044,0.0780614
Counter,99,51.1075,0.516237,0.0759369
Failed,1,0.573342,0.573342,nan
CounterB_main,24,13.3153,0.554804,0.0504351
CounterB_LOne,24,13.1176,0.546565,0.0757518
CounterB_LTwo,24,13.513,0.563044,0.0534249
CounterC_main,25,13.331,0.533239,0.0525221
CounterC_LOne,25,13.0831,0.523326,0.0908544
CounterC_LTwo,25,13.5788,0.543153,0.0590203
CounterJ_main,25,13.7952,0.551807,0.0429803
CounterJ_LOne,25,13.7319,0.549275,0.0839079
CounterJ_LTwo,25,13.8585,0.554339,0.0637494
CounterK_main,25,13.2716,0.530865,0.0526438
CounterK_LOne,25,12.9231,0.516925,0.0899811
CounterK_LTwo,25,13.6201,0.544805,0.0868764
Counter,98,51.1003,0.521431,0.0721218
Failed,2,1.16229,0.581145,0.0110346
CounterB_main,24,13.6008,0.566699,0.0461097
CounterB_LOne,24,13.6367,0.568194,0.0696789
CounterB_LTwo,24,13.5649,0.565204,0.0558395
CounterC_main,25,13.5238,0.540952,0.0512136
CounterC_LOne,25,13.4446,0.537783,0.102307
CounterC_LTwo,25,13.6031,0.544122,0.0663588
CounterJ_main,25,14.0484,0.561935,0.0403037
CounterJ_LOne,25,13.9041,0.556163,0.0819716
CounterJ_LTwo,25,14.1927,0.567708,0.0614394
CounterK_main,25,13.4218,0.536871,0.0504102
CounterK_LOne,25,13.3135,0.532539,0.072782
CounterK_LTwo,25,13.53,0.541202,0.0858784
Counter,97,50.8062,0.523775,0.0754167
Failed,3,1.69791,0.56597,0.0274177
CounterB_main,23,13.0916,0.5692,0.0478851
CounterB_LOne,23,13.439,0.584306,0.0671005
CounterB_LTwo,23,12.7442,0.554095,0.0613689
CounterC_main,25,13.5635,0.542538,0.0518918
CounterC_LOne,25,13.5265,0.541059,0.0923423
CounterC_LTwo,25,13.6005,0.544018,0.0736493
CounterJ_main,25,14.1354,0.565417,0.0352417
CounterJ_LOne,25,14.0336,0.561343,0.078025
CounterJ_LTwo,25,14.2373,0.56949,0.0601262
CounterK_main,25,13.8115,0.552458,0.0472751
CounterK_LOne,25,14.0757,0.563027,0.0703392
CounterK_LTwo,25,13.5473,0.54189,0.0890844
Counter,97,50.3539,0.519113,0.0776261
Failed,3,1.69791,0.56597,0.0274177
CounterB_main,23,13.2441,0.57583,0.0526721
CounterB_LOne,23,13.3671,0.58118,0.0673294
CounterB_LTwo,23,13.1211,0.57048,0.0547813
CounterC_main,25,13.8301,0.553203,0.0445786
CounterC_LOne,25,13.7871,0.551486,0.0832676
CounterC_LTwo,25,13.873,0.554921,0.0762966
CounterJ_main,24,13.7284,0.572017,0.0356362
CounterJ_LOne,24,13.6869,0.570289,0.0734193
CounterJ_LTwo,24,13.7699,0.573745,0.0633437
CounterK_main,25,13.9923,0.559691,0.049155
CounterK_LOne,25,14.0472,0.561889,0.0701415
CounterK_LTwo,25,13.9373,0.557493,0.083598
Counter,95,50.5611,0.532222,0.072855
Failed,5,2.58093,0.516186,0.070938
CounterB_main,23,13.381,0.581783,0.0483698
CounterB_LOne,23,13.5023,0.587056,0.0641427
CounterB_LTwo,23,13.2597,0.576509,0.0493768
CounterC_main,25,13.8361,0.553444,0.0446559
CounterC_LOne,25,13.8856,0.555422,0.0853842
CounterC_LTwo,25,13.7866,0.551465,0.0770458
CounterJ_main,24,13.8079,0.575327,0.0341428
CounterJ_LOne,24,13.8623,0.577595,0.0708353
CounterJ_LTwo,24,13.7534,0.573059,0.0599195
CounterK_main,25,14.0833,0.563332,0.0482282
CounterK_LOne,25,14.014,0.56056,0.0725417
CounterK_LTwo,25,14.1526,0.566105,0.0852602
Counter,94,50.6971,0.53933,0.0682201
Failed,6,2.96769,0.494615,0.082569
CounterB_main,23,13.4594,0.585192,0.0506771
CounterB_LOne,23,13.6393,0.593012,0.0700075
CounterB_LTwo,23,13.2796,0.577372,0.0456032
CounterC_main,24,13.4269,0.559452,0.0469475
CounterC_LOne,24,13.2777,0.553236,0.0895984
CounterC_LTwo,24,13.576,0.565669,0.0745362
CounterJ_main,24,13.9428,0.580952,0.0348128
CounterJ_LOne,24,13.8601,0.577503,0.0745131
CounterJ_LTwo,24,14.0256,0.584401,0.0598577
CounterK_main,24,13.6476,0.568652,0.0462351
CounterK_LOne,24,13.6166,0.567359,0.0620042
CounterK_LTwo,24,13.6787,0.569945,0.0820919
Counter,93,50.0016,0.537651,0.0800091
Failed,7,3.41007,0.487152,0.0779178
CounterB_main,23,13.7037,0.595811,0.0382631
CounterB_LOne,23,13.9596,0.606941,0.0706064
CounterB_LTwo,23,13.4477,0.584681,0.0371466
CounterC_main,23,12.9597,0.563466,0.0447731
CounterC_LOne,23,12.848,0.55861,0.082189
CounterC_LTwo,23,13.0714,0.568321,0.063346
CounterJ_main,24,13.998,0.583252,0.0364098
